hora_do_dia,dia_semana,tipo_endereco,taxa_historica_cep,peso_kg,volume_l,chuva_mm,temperatura_c,tentativas_anteriores,motorista_experiente,probabilidade_verdadeira,rotulo_invertido,falhou
12,SUNDAY,RESIDENCIAL,0.1200,7.51,101.89,2.7,19.2,0,0,0.133635,0,0
17,TUESDAY,COMERCIAL,0.1900,5.37,106.09,0.0,21.9,0,1,0.136651,0,0
13,MONDAY,RESIDENCIAL,0.1900,6.20,31.52,0.0,21.2,0,1,0.080548,0,0
6,MONDAY,CONDOMINIO,0.1900,0.71,21.09,0.0,29.3,1,1,0.240144,0,0
9,THURSDAY,RESIDENCIAL,0.2200,2.97,77.61,0.0,23.3,0,1,0.081712,0,0
11,FRIDAY,RESIDENCIAL,0.0900,5.33,68.58,0.0,18.3,0,0,0.078245,0,0
10,THURSDAY,COMERCIAL,0.1900,1.06,9.97,0.0,24.6,0,0,0.121146,0,0
7,MONDAY,CONDOMINIO,0.2200,1.28,16.35,0.0,25.2,0,0,0.158611,0,0
8,FRIDAY,RESIDENCIAL,0.2500,4.88,13.93,1.1,23.3,0,0,0.129343,0,0
20,SUNDAY,RESIDENCIAL,0.3100,1.63,16.09,3.3,22.1,0,1,0.187797,0,0
15,SATURDAY,CONDOMINIO,0.2500,6.08,111.64,0.0,22.2,0,0,0.277391,0,0
19,MONDAY,COMERCIAL,0.1100,9.08,178.02,0.7,20.9,0,1,0.236598,0,0
18,TUESDAY,RURAL,0.2800,0.90,27.25,3.4,21.7,1,0,0.708581,0,1
8,WEDNESDAY,RESIDENCIAL,0.2200,3.35,47.15,3.0,26.9,0,1,0.089102,0,0
16,FRIDAY,COMERCIAL,0.1500,1.10,30.88,0.0,21.6,1,1,0.211321,0,0
11,SATURDAY,RESIDENCIAL,0.2800,0.96,67.25,0.0,26.9,0,0,0.148173,0,0
13,MONDAY,RESIDENCIAL,0.0500,1.21,16.66,0.6,15.7,0,1,0.036894,0,1
8,THURSDAY,RESIDENCIAL,0.2800,2.49,23.06,3.3,29.3,0,0,0.169242,0,1
7,FRIDAY,RESIDENCIAL,0.3100,2.70,16.75,0.0,23.0,3,0,0.822664,0,1
14,SUNDAY,CONDOMINIO,0.2200,1.85,19.49,0.0,16.0,1,1,0.244939,0,1
20,TUESDAY,CONDOMINIO,0.2800,2.52,34.88,1.7,17.3,1,0,0.632979,0,1
16,FRIDAY,RESIDENCIAL,0.0600,1.53,47.33,0.0,19.8,0,0,0.076815,0,0
13,WEDNESDAY,RESIDENCIAL,0.0800,6.32,88.39,0.0,21.8,0,1,0.067080,0,0
21,TUESDAY,COMERCIAL,0.1500,7.86,73.45,0.0,25.4,0,0,0.299076,0,0
12,FRIDAY,RESIDENCIAL,0.3100,2.98,46.68,0.0,17.9,1,0,0.403530,0,1
13,THURSDAY,CONDOMINIO,0.0800,3.45,26.42,3.7,19.1,0,0,0.137102,0,1
13,MONDAY,COMERCIAL,0.0900,1.07,43.38,0.0,21.7,0,0,0.113475,0,0
7,SATURDAY,CONDOMINIO,0.3100,3.74,60.07,0.0,27.3,3,1,0.834765,0,0
12,THURSDAY,RESIDENCIAL,0.0800,2.88,17.31,0.0,17.0,0,1,0.043158,0,0
10,TUESDAY,RESIDENCIAL,0.1900,2.63,30.21,0.0,20.3,1,0,0.240962,0,0
16,TUESDAY,RESIDENCIAL,0.2200,7.27,130.51,0.0,19.8,0,0,0.202586,0,0
14,WEDNESDAY,RURAL,0.2800,0.67,20.81,6.2,13.6,0,1,0.193253,0,1
15,SATURDAY,RESIDENCIAL,0.2200,5.23,56.52,5.3,19.0,0,0,0.168728,0,0
19,THURSDAY,RESIDENCIAL,0.1500,19.82,188.13,2.5,18.7,0,1,0.275782,0,1
6,TUESDAY,CONDOMINIO,0.2800,10.03,161.11,0.0,30.1,0,0,0.369862,0,1
13,FRIDAY,RESIDENCIAL,0.0500,0.34,42.61,0.0,18.2,0,1,0.040814,0,0
19,WEDNESDAY,RESIDENCIAL,0.1200,3.64,49.18,0.0,23.6,0,1,0.113018,0,0
23,SUNDAY,CONDOMINIO,0.1500,4.60,27.80,0.0,34.0,0,0,0.241623,0,0
10,WEDNESDAY,RURAL,0.3100,2.06,46.35,8.9,22.3,0,0,0.359715,0,0
10,FRIDAY,RESIDENCIAL,0.2800,0.97,58.71,0.3,17.9,1,1,0.214264,0,0
15,FRIDAY,COMERCIAL,0.2800,4.60,41.35,0.0,17.0,1,0,0.447791,0,0
12,SUNDAY,RESIDENCIAL,0.0500,5.40,52.64,0.0,17.0,0,1,0.042516,0,0
9,WEDNESDAY,RESIDENCIAL,0.1900,1.06,8.37,0.0,26.2,0,1,0.057000,0,0
14,MONDAY,COMERCIAL,0.2500,2.71,19.09,0.9,15.5,1,1,0.267883,0,0
11,THURSDAY,RESIDENCIAL,0.0800,0.79,27.18,23.9,24.2,0,1,0.105078,0,1
17,SUNDAY,RESIDENCIAL,0.1500,0.75,32.33,0.0,18.2,0,1,0.052753,0,0
2,WEDNESDAY,RESIDENCIAL,0.0800,1.71,40.20,2.2,31.0,0,1,0.090508,0,0
10,MONDAY,RESIDENCIAL,0.0800,0.56,15.46,0.0,26.1,0,1,0.037973,0,0
11,MONDAY,COMERCIAL,0.1500,3.15,27.09,0.0,22.9,0,0,0.113559,0,0
16,THURSDAY,COMERCIAL,0.1900,1.04,16.77,0.0,21.1,0,1,0.089080,0,0
10,MONDAY,COMERCIAL,0.0600,1.44,25.43,0.0,23.5,0,0,0.079272,0,1
15,FRIDAY,RESIDENCIAL,0.0600,5.00,22.19,0.0,19.6,0,0,0.075561,0,0
11,TUESDAY,RESIDENCIAL,0.1100,2.77,19.59,0.0,17.6,0,0,0.065352,0,0
9,THURSDAY,COMERCIAL,0.2800,1.63,29.16,0.5,26.2,0,1,0.116489,0,0
6,SUNDAY,RESIDENCIAL,0.1200,2.01,33.92,18.0,27.7,3,1,0.746481,0,1
14,SATURDAY,CONDOMINIO,0.1200,3.11,23.84,0.0,16.6,0,1,0.071433,0,0
13,SUNDAY,RESIDENCIAL,0.0500,1.34,40.90,9.3,19.9,0,1,0.058064,0,1
17,THURSDAY,RESIDENCIAL,0.0800,3.97,33.53,0.0,17.6,0,1,0.047669,0,1
16,THURSDAY,RESIDENCIAL,0.1500,1.51,14.60,9.6,18.6,0,1,0.083184,0,1
17,FRIDAY,CONDOMINIO,0.1100,19.57,250.00,0.0,17.3,0,1,0.235997,0,1
21,SUNDAY,CONDOMINIO,0.1200,1.99,14.52,0.0,27.0,0,0,0.218886,0,0
6,FRIDAY,RESIDENCIAL,0.2800,3.92,36.89,0.0,29.4,1,0,0.366691,0,1
6,SUNDAY,COMERCIAL,0.2200,6.26,91.16,0.3,27.5,0,1,0.335066,0,1
13,SATURDAY,CONDOMINIO,0.2500,4.30,24.94,0.0,22.0,0,1,0.129799,0,0
8,FRIDAY,CONDOMINIO,0.1900,3.32,62.32,1.5,28.1,0,1,0.121509,0,0
11,THURSDAY,RESIDENCIAL,0.2200,11.39,113.25,0.0,18.9,1,1,0.258410,0,1
6,WEDNESDAY,RESIDENCIAL,0.2800,1.97,66.47,0.0,30.2,0,0,0.173522,0,1
11,THURSDAY,RESIDENCIAL,0.2800,1.83,6.89,0.0,20.8,0,1,0.073054,0,0
12,THURSDAY,RESIDENCIAL,0.2200,4.91,87.07,0.0,20.9,3,1,0.762970,0,1
9,FRIDAY,COMERCIAL,0.0500,0.42,16.34,0.5,25.3,0,0,0.076164,0,0
13,TUESDAY,RESIDENCIAL,0.2200,1.31,28.17,9.7,20.9,1,0,0.408524,0,0
8,SATURDAY,CONDOMINIO,0.1500,1.23,14.22,3.1,29.0,0,1,0.083718,0,1
18,SATURDAY,RESIDENCIAL,0.1100,1.85,12.00,0.0,21.5,0,1,0.080487,0,0
18,SUNDAY,RESIDENCIAL,0.0900,1.96,16.84,0.0,22.4,2,1,0.431523,0,1
16,TUESDAY,COMERCIAL,0.0600,5.51,79.93,3.9,19.2,0,1,0.087621,0,0
21,SUNDAY,RESIDENCIAL,0.2200,4.21,19.03,4.5,28.0,0,0,0.263835,0,1
19,SUNDAY,RESIDENCIAL,0.2500,1.03,19.43,2.3,22.9,1,1,0.346371,0,1
7,MONDAY,COMERCIAL,0.2500,4.21,31.71,0.0,31.1,1,1,0.289892,0,0
6,SATURDAY,COMERCIAL,0.0900,1.33,48.16,1.5,32.0,1,0,0.572826,0,1
17,FRIDAY,RESIDENCIAL,0.2800,1.68,28.15,0.0,19.5,1,0,0.357691,0,0
11,MONDAY,RESIDENCIAL,0.2200,9.47,52.62,0.0,23.1,2,1,0.459894,0,0
11,SUNDAY,RESIDENCIAL,0.2800,16.36,186.99,0.0,25.0,0,1,0.186481,0,0
19,THURSDAY,COMERCIAL,0.1200,0.87,17.34,0.0,18.5,0,1,0.113157,0,0
15,TUESDAY,RESIDENCIAL,0.1500,7.23,91.84,0.0,14.8,0,1,0.079009,0,0
16,MONDAY,RESIDENCIAL,0.2200,2.97,58.86,0.0,14.0,0,0,0.132353,0,0
16,WEDNESDAY,COMERCIAL,0.0500,1.85,36.49,3.1,18.4,0,0,0.104304,0,0
20,MONDAY,RESIDENCIAL,0.1500,1.54,14.44,8.5,19.1,0,1,0.137141,0,0
15,FRIDAY,RESIDENCIAL,0.1100,3.23,24.71,0.0,16.0,0,1,0.049247,0,0
6,MONDAY,RURAL,0.2500,2.82,57.37,0.0,30.8,1,1,0.393167,0,0
11,MONDAY,CONDOMINIO,0.0800,3.14,37.54,0.0,22.5,0,0,0.104206,0,0
7,MONDAY,RESIDENCIAL,0.1900,4.38,20.96,0.0,30.4,1,1,0.184123,0,1
7,SUNDAY,COMERCIAL,0.0800,17.54,250.00,5.9,26.7,0,1,0.477016,0,1
21,TUESDAY,RESIDENCIAL,0.1100,2.70,84.90,0.0,25.7,0,1,0.125769,0,0
15,SUNDAY,RESIDENCIAL,0.1500,4.64,68.54,10.4,15.1,0,1,0.096229,0,0
15,THURSDAY,COMERCIAL,0.2200,0.89,9.65,0.0,20.5,0,0,0.154576,0,0
16,WEDNESDAY,RESIDENCIAL,0.1100,1.55,9.17,0.0,19.1,0,1,0.047310,0,0
16,TUESDAY,RURAL,0.3100,3.75,41.04,0.0,18.9,1,1,0.444211,0,1
15,FRIDAY,COMERCIAL,0.1500,3.89,62.93,0.0,13.6,2,1,0.455362,0,1
13,WEDNESDAY,RESIDENCIAL,0.1900,0.71,19.71,0.0,15.0,0,0,0.100344,0,0
12,WEDNESDAY,RESIDENCIAL,0.1500,8.14,40.51,0.0,18.1,0,0,0.116865,0,0
18,THURSDAY,COMERCIAL,0.3100,1.87,46.14,11.0,19.9,0,0,0.478591,0,1
20,MONDAY,CONDOMINIO,0.3100,3.82,50.17,0.3,20.1,0,0,0.413790,0,0
6,FRIDAY,CONDOMINIO,0.1900,2.73,18.09,0.0,32.7,0,1,0.104763,1,1
10,SATURDAY,COMERCIAL,0.1100,6.71,72.92,0.0,24.0,2,1,0.716960,0,1
21,SUNDAY,COMERCIAL,0.2800,6.20,76.37,0.0,19.7,0,1,0.543510,0,1
18,THURSDAY,COMERCIAL,0.0600,1.32,41.37,4.7,20.7,1,1,0.302374,0,0
11,SATURDAY,CONDOMINIO,0.1200,7.67,87.64,0.0,22.2,0,1,0.088371,0,0
7,SUNDAY,RESIDENCIAL,0.0600,1.43,31.53,0.0,28.0,0,0,0.060761,0,0
7,THURSDAY,CONDOMINIO,0.0900,7.43,96.12,6.8,26.0,0,0,0.198807,0,0
21,THURSDAY,CONDOMINIO,0.0500,0.82,19.54,0.0,27.1,0,1,0.118226,0,0
16,TUESDAY,RESIDENCIAL,0.0900,0.39,14.30,0.0,18.4,0,1,0.042899,0,0
16,TUESDAY,RESIDENCIAL,0.2500,2.52,16.44,0.0,17.5,0,1,0.081567,0,0
14,WEDNESDAY,RESIDENCIAL,0.1200,4.45,48.47,0.0,19.8,0,0,0.102581,0,0
8,WEDNESDAY,RESIDENCIAL,0.2500,4.09,22.93,6.0,22.9,0,1,0.097261,0,0
10,THURSDAY,RESIDENCIAL,0.0600,3.50,21.21,0.0,23.9,0,1,0.036981,0,0
8,MONDAY,RURAL,0.2800,1.88,20.60,0.1,26.7,2,0,0.747986,0,0
14,THURSDAY,RESIDENCIAL,0.1500,2.03,11.58,5.5,20.8,1,0,0.291227,0,1
11,SUNDAY,RESIDENCIAL,0.3100,2.65,51.78,3.4,20.7,0,1,0.102511,0,0
10,TUESDAY,CONDOMINIO,0.1900,5.90,109.71,6.2,20.7,0,0,0.247748,0,1
20,WEDNESDAY,CONDOMINIO,0.3100,3.07,60.73,0.0,26.4,0,0,0.447116,0,0
6,FRIDAY,RESIDENCIAL,0.0800,1.72,33.72,3.3,28.2,3,1,0.589132,0,1
21,FRIDAY,CONDOMINIO,0.2200,0.87,19.19,0.5,22.5,0,1,0.197976,0,0
9,FRIDAY,RURAL,0.2800,2.36,35.06,0.0,19.8,0,1,0.149980,0,0
19,MONDAY,CONDOMINIO,0.0900,3.07,51.70,0.0,24.0,0,0,0.235691,0,0
7,WEDNESDAY,RESIDENCIAL,0.1200,1.85,27.40,0.0,28.9,0,1,0.050395,0,0
14,TUESDAY,RESIDENCIAL,0.2800,4.14,62.11,0.0,20.9,0,1,0.118151,0,0
7,MONDAY,RESIDENCIAL,0.0600,1.84,30.85,0.0,29.2,0,0,0.068715,0,0
6,FRIDAY,RESIDENCIAL,0.1900,2.96,38.56,7.8,27.4,0,1,0.094254,0,1
16,SATURDAY,RESIDENCIAL,0.2500,3.12,29.90,1.4,17.8,1,0,0.324449,0,0
12,MONDAY,RURAL,0.2500,6.11,81.52,0.0,19.9,0,1,0.210291,0,0
20,MONDAY,CONDOMINIO,0.3100,6.70,99.83,0.0,17.4,0,0,0.463769,0,0
15,MONDAY,RESIDENCIAL,0.0600,3.32,29.95,14.5,17.5,0,1,0.079096,0,0
20,SATURDAY,CONDOMINIO,0.1200,9.11,91.89,13.4,20.7,0,0,0.423679,0,1
7,SATURDAY,RESIDENCIAL,0.0800,2.28,42.69,0.0,33.9,0,0,0.077684,0,1
6,SATURDAY,COMERCIAL,0.0600,3.23,34.48,0.0,29.3,1,1,0.376289,0,0
13,TUESDAY,RESIDENCIAL,0.0500,1.16,23.02,11.5,18.7,0,1,0.063720,0,0
9,TUESDAY,RESIDENCIAL,0.1200,2.82,22.16,0.0,22.8,1,0,0.197046,0,0
8,THURSDAY,RESIDENCIAL,0.1500,2.29,35.32,0.0,26.0,0,1,0.055647,0,0
20,MONDAY,RESIDENCIAL,0.1500,0.97,34.96,1.0,26.3,0,0,0.195461,0,0
16,THURSDAY,RESIDENCIAL,0.1900,0.70,23.27,0.0,21.0,0,1,0.068535,0,0
4,TUESDAY,CONDOMINIO,0.2200,3.73,44.47,0.0,28.9,0,0,0.305579,0,0
16,SATURDAY,RESIDENCIAL,0.0600,3.85,33.89,4.3,14.1,0,0,0.075670,0,0
8,MONDAY,RESIDENCIAL,0.3100,0.99,16.00,0.0,22.3,1,1,0.218360,0,0
20,THURSDAY,RESIDENCIAL,0.1200,17.93,250.00,2.3,17.2,0,1,0.284093,0,0
17,WEDNESDAY,CONDOMINIO,0.0800,3.64,53.49,0.0,19.7,0,1,0.080836,0,0
11,SATURDAY,RESIDENCIAL,0.1200,1.22,26.00,0.0,20.2,0,0,0.064074,0,0
10,THURSDAY,RESIDENCIAL,0.0500,2.83,51.70,0.0,21.8,0,1,0.037817,0,0
15,WEDNESDAY,RESIDENCIAL,0.2200,4.53,33.79,0.2,17.1,0,1,0.081616,0,0
17,THURSDAY,RESIDENCIAL,0.1200,2.43,18.07,0.0,19.6,1,0,0.223572,0,0
0,THURSDAY,CONDOMINIO,0.2500,30.00,250.00,11.1,23.3,0,0,0.762331,0,1
8,FRIDAY,RESIDENCIAL,0.2800,1.30,17.31,0.0,24.3,0,0,0.130987,0,0
13,MONDAY,RESIDENCIAL,0.1500,3.91,45.63,1.3,19.3,0,1,0.070750,0,0
19,TUESDAY,COMERCIAL,0.3100,2.21,11.56,4.6,22.7,1,1,0.525600,0,0
7,SATURDAY,COMERCIAL,0.3100,2.10,34.29,0.0,22.8,0,1,0.317705,0,0
7,MONDAY,RESIDENCIAL,0.1200,2.78,56.12,0.0,26.3,0,1,0.054680,0,0
14,MONDAY,RESIDENCIAL,0.1100,2.27,36.89,0.0,17.2,0,0,0.086141,0,0
7,THURSDAY,RESIDENCIAL,0.2500,1.77,20.99,0.0,30.2,0,1,0.081826,0,0
11,SATURDAY,CONDOMINIO,0.3100,0.71,18.03,20.4,22.9,0,0,0.367227,0,0
14,WEDNESDAY,COMERCIAL,0.1500,2.68,47.63,0.0,18.3,0,0,0.138658,0,0
7,SATURDAY,CONDOMINIO,0.3100,2.16,14.92,0.0,27.3,0,1,0.130072,0,0
11,WEDNESDAY,RESIDENCIAL,0.1900,2.33,42.83,0.0,23.7,1,1,0.169887,0,0
17,SATURDAY,CONDOMINIO,0.0600,15.20,153.49,2.8,22.1,0,0,0.231824,0,0
2,THURSDAY,CONDOMINIO,0.1500,15.00,48.71,0.0,27.0,0,0,0.301501,0,0
11,THURSDAY,RESIDENCIAL,0.0800,2.93,25.99,0.0,20.1,1,1,0.104257,0,0
20,WEDNESDAY,RESIDENCIAL,0.0500,1.17,18.64,0.1,26.6,0,1,0.078733,0,0
11,WEDNESDAY,CONDOMINIO,0.0600,3.64,53.81,0.0,25.2,0,0,0.109120,0,0
6,SATURDAY,RESIDENCIAL,0.2500,19.92,250.00,0.0,30.5,0,1,0.241953,0,0
7,WEDNESDAY,COMERCIAL,0.1100,7.37,57.59,6.1,27.8,0,0,0.165911,0,0
15,FRIDAY,RESIDENCIAL,0.0900,1.43,23.42,0.0,19.9,0,0,0.078524,0,0
21,WEDNESDAY,RESIDENCIAL,0.0900,1.00,10.74,0.0,22.7,1,0,0.316903,0,1
7,SATURDAY,CONDOMINIO,0.1100,2.75,29.03,0.0,31.1,0,1,0.072216,0,0
21,MONDAY,RESIDENCIAL,0.2500,11.00,167.09,19.2,24.5,1,0,0.838534,0,1
13,SUNDAY,RESIDENCIAL,0.2800,1.38,17.02,1.6,17.2,1,1,0.220730,0,0
17,THURSDAY,RESIDENCIAL,0.1100,2.28,18.67,6.8,17.7,1,0,0.265355,0,1
6,WEDNESDAY,CONDOMINIO,0.0900,5.78,69.45,0.0,30.2,0,1,0.089995,0,0
16,WEDNESDAY,RESIDENCIAL,0.3100,17.01,215.78,0.0,14.0,0,0,0.367808,0,1
7,SATURDAY,RESIDENCIAL,0.0500,6.47,62.13,8.7,31.0,1,0,0.273243,0,0
21,TUESDAY,COMERCIAL,0.1900,13.07,82.53,0.0,24.1,0,0,0.365602,0,0
16,THURSDAY,CONDOMINIO,0.0900,1.32,36.72,0.0,20.2,0,1,0.075430,0,0
15,THURSDAY,RESIDENCIAL,0.0500,1.09,21.91,0.0,14.9,0,0,0.060819,0,0
20,MONDAY,RESIDENCIAL,0.3100,1.06,34.55,0.0,26.9,0,0,0.308466,0,0
7,SUNDAY,RESIDENCIAL,0.1200,6.39,76.51,5.5,26.2,3,1,0.682934,0,1
14,FRIDAY,RESIDENCIAL,0.1100,1.04,35.93,0.0,15.4,1,1,0.132127,0,0
15,TUESDAY,COMERCIAL,0.0600,18.67,133.39,0.0,18.2,0,1,0.119656,0,0
9,FRIDAY,RESIDENCIAL,0.1900,3.41,63.12,0.0,25.1,0,1,0.072408,0,0
20,MONDAY,COMERCIAL,0.0800,2.36,42.13,3.6,24.6,0,1,0.142036,0,1
12,MONDAY,RESIDENCIAL,0.2200,0.75,8.27,1.0,12.0,0,1,0.063974,0,0
13,THURSDAY,RESIDENCIAL,0.2200,1.07,19.03,0.0,12.0,0,1,0.064336,0,0
17,FRIDAY,RESIDENCIAL,0.1100,1.65,36.92,0.0,18.4,1,1,0.141478,0,0
12,THURSDAY,RESIDENCIAL,0.0500,7.85,92.37,7.6,13.9,0,0,0.123006,0,0
8,FRIDAY,RESIDENCIAL,0.2200,12.59,102.74,0.0,29.1,0,1,0.123219,0,0
20,WEDNESDAY,RESIDENCIAL,0.1500,1.18,16.93,22.9,21.3,2,1,0.741489,0,0
17,FRIDAY,COMERCIAL,0.2200,0.74,28.23,0.0,15.4,1,0,0.347379,0,0
8,MONDAY,CONDOMINIO,0.2800,3.90,29.61,0.0,30.2,0,1,0.146783,0,0
17,SUNDAY,RESIDENCIAL,0.0500,1.27,30.37,1.5,18.0,0,1,0.038447,0,0
14,MONDAY,COMERCIAL,0.2200,2.53,22.86,0.0,18.8,0,1,0.100715,0,0
11,FRIDAY,RESIDENCIAL,0.1200,1.95,43.18,7.1,19.5,0,1,0.060709,0,0
7,MONDAY,RESIDENCIAL,0.1500,5.50,102.03,3.8,24.7,0,0,0.143149,0,0
21,WEDNESDAY,COMERCIAL,0.0800,3.08,55.57,6.4,23.8,0,0,0.256027,0,0
17,MONDAY,COMERCIAL,0.2500,8.28,98.60,0.0,15.2,0,1,0.155172,0,0
17,WEDNESDAY,RESIDENCIAL,0.1900,4.66,70.40,0.0,20.1,1,1,0.224453,0,0
16,WEDNESDAY,RESIDENCIAL,0.1100,4.24,35.01,0.0,21.3,0,0,0.096393,0,0
11,THURSDAY,RESIDENCIAL,0.0500,1.02,19.36,2.0,25.9,3,1,0.515230,0,0
20,TUESDAY,CONDOMINIO,0.1900,0.82,46.31,0.0,24.5,0,1,0.198729,0,0
13,TUESDAY,RESIDENCIAL,0.3100,4.67,66.82,0.0,17.8,0,1,0.127865,0,0
8,TUESDAY,CONDOMINIO,0.2200,1.89,38.51,0.0,21.6,0,1,0.100950,0,0
16,THURSDAY,COMERCIAL,0.2200,0.46,38.27,8.7,21.2,0,0,0.233273,0,1
7,TUESDAY,RESIDENCIAL,0.0600,1.32,11.34,7.8,24.1,0,1,0.047487,0,0
12,FRIDAY,RESIDENCIAL,0.0600,2.56,28.99,0.0,23.0,0,0,0.077985,0,0
9,FRIDAY,RURAL,0.2500,0.60,44.30,2.2,25.2,0,0,0.248842,0,0
16,SATURDAY,CONDOMINIO,0.1900,12.25,76.32,0.0,18.8,1,1,0.331265,0,1
16,SATURDAY,COMERCIAL,0.1900,1.04,23.10,0.6,15.5,1,0,0.614294,0,1
15,SATURDAY,RESIDENCIAL,0.2500,2.68,55.76,0.0,16.2,0,1,0.084250,0,0
21,SATURDAY,RESIDENCIAL,0.0500,2.79,41.22,11.0,24.0,0,0,0.191488,0,0
15,SATURDAY,CONDOMINIO,0.1900,0.80,44.92,0.0,17.9,0,1,0.096885,0,1
9,SATURDAY,RESIDENCIAL,0.2200,3.94,40.13,0.0,18.2,0,0,0.100022,0,0
10,WEDNESDAY,CONDOMINIO,0.2800,4.29,22.75,0.0,17.9,1,1,0.284194,0,0
17,WEDNESDAY,RURAL,0.2500,2.62,22.95,3.5,16.1,2,1,0.654030,0,0
18,MONDAY,RESIDENCIAL,0.0900,1.40,42.56,0.0,17.0,1,0,0.321964,0,0
9,MONDAY,RESIDENCIAL,0.1200,5.07,37.64,0.0,20.6,0,0,0.080862,0,0
16,THURSDAY,COMERCIAL,0.1500,6.91,46.67,0.0,16.5,0,1,0.090251,0,0
12,THURSDAY,RESIDENCIAL,0.2800,7.92,122.48,0.0,17.7,2,0,0.733396,0,1
14,THURSDAY,COMERCIAL,0.1900,4.85,43.02,0.0,21.0,0,1,0.106532,0,0
17,THURSDAY,RESIDENCIAL,0.2500,2.31,67.40,11.8,16.9,0,1,0.153989,0,0
10,TUESDAY,RESIDENCIAL,0.0900,2.09,41.97,1.5,25.6,0,1,0.047863,0,0
11,FRIDAY,COMERCIAL,0.2800,7.74,134.73,11.7,21.0,1,1,0.512228,0,1
19,WEDNESDAY,RESIDENCIAL,0.1500,5.81,49.26,0.0,17.5,0,1,0.118396,0,0
6,FRIDAY,RESIDENCIAL,0.2800,1.21,11.44,4.9,28.5,0,0,0.166105,0,0
3,SATURDAY,RESIDENCIAL,0.2500,1.52,32.33,0.0,30.8,0,1,0.133926,0,1
16,TUESDAY,RURAL,0.1900,5.80,63.22,0.0,20.9,1,1,0.371889,0,0
21,THURSDAY,RESIDENCIAL,0.1900,1.85,25.19,8.3,25.8,0,1,0.181906,0,0
9,FRIDAY,RURAL,0.1900,11.20,110.90,0.0,24.5,3,1,0.860998,0,1
9,SATURDAY,RESIDENCIAL,0.2800,2.67,61.96,0.0,29.6,1,1,0.245379,0,1
13,SUNDAY,RURAL,0.2500,1.78,25.53,0.0,20.1,3,0,0.890769,0,1
9,SUNDAY,RESIDENCIAL,0.2500,2.72,16.68,0.0,29.0,0,1,0.073422,0,0
20,MONDAY,RESIDENCIAL,0.2800,20.63,206.60,0.0,22.8,0,1,0.405681,0,0
8,SATURDAY,RESIDENCIAL,0.2800,4.30,40.82,0.0,26.8,0,1,0.089218,0,0
18,SATURDAY,RESIDENCIAL,0.2800,2.50,32.99,0.0,20.7,2,1,0.629124,0,0
19,MONDAY,RESIDENCIAL,0.2500,1.71,16.59,25.0,22.1,2,0,0.893415,0,1
6,SATURDAY,RESIDENCIAL,0.2500,3.37,55.61,0.0,27.3,0,0,0.136189,0,0
18,TUESDAY,RESIDENCIAL,0.2500,1.56,12.03,4.7,16.4,0,1,0.157974,0,0
6,THURSDAY,COMERCIAL,0.0600,5.15,33.53,0.0,27.8,1,0,0.242113,0,0
11,SUNDAY,RESIDENCIAL,0.2200,23.81,250.00,2.6,22.2,0,1,0.229038,0,0
19,SUNDAY,CONDOMINIO,0.1900,7.96,36.04,2.1,19.5,0,1,0.203860,0,1
6,THURSDAY,RURAL,0.1500,1.93,54.34,0.0,28.4,1,1,0.285694,0,0
8,SATURDAY,RESIDENCIAL,0.0600,2.20,12.50,0.0,21.8,0,1,0.030207,1,1
19,MONDAY,RESIDENCIAL,0.3100,6.16,116.18,0.0,25.9,0,0,0.407749,0,0
10,THURSDAY,CONDOMINIO,0.1900,5.71,91.48,0.0,22.0,1,0,0.415486,0,1
5,WEDNESDAY,CONDOMINIO,0.2800,1.74,33.08,0.0,29.4,0,1,0.228609,0,0
8,MONDAY,RESIDENCIAL,0.0600,10.08,94.98,0.0,28.7,1,0,0.258442,0,0
10,SATURDAY,RESIDENCIAL,0.3100,5.55,45.88,3.7,26.3,1,0,0.414540,0,0
6,WEDNESDAY,RURAL,0.2500,1.89,30.78,0.0,25.0,3,0,0.887990,0,1
15,WEDNESDAY,COMERCIAL,0.0900,5.85,70.64,0.0,16.3,0,1,0.076903,0,0
12,MONDAY,RESIDENCIAL,0.3100,1.54,21.98,0.8,21.2,1,0,0.395660,0,0
7,WEDNESDAY,RESIDENCIAL,0.0800,0.96,22.97,4.3,19.9,0,0,0.070921,0,0
8,SUNDAY,RESIDENCIAL,0.1100,2.61,59.87,0.0,22.4,0,1,0.044905,0,0
21,FRIDAY,CONDOMINIO,0.2200,5.84,55.98,0.0,28.8,1,1,0.518971,0,1
13,MONDAY,RESIDENCIAL,0.0800,0.70,13.36,0.0,16.7,0,1,0.040115,0,0
14,SUNDAY,RURAL,0.3100,5.02,77.88,0.0,16.4,0,1,0.215011,0,0
9,SUNDAY,RESIDENCIAL,0.2800,0.85,14.20,1.7,22.6,2,1,0.419835,0,0
15,THURSDAY,COMERCIAL,0.2500,2.57,64.23,0.0,20.0,2,0,0.704989,0,0
17,SATURDAY,RESIDENCIAL,0.0900,7.71,115.33,0.0,18.3,3,0,0.773831,0,1
10,WEDNESDAY,RESIDENCIAL,0.1100,7.84,81.84,0.0,21.3,0,1,0.059489,0,0
4,SATURDAY,COMERCIAL,0.0800,3.31,38.79,1.9,30.2,1,0,0.700024,0,0
14,MONDAY,RESIDENCIAL,0.2800,2.04,11.52,0.0,21.3,1,0,0.352762,0,0
